order_id,order_date_key,customer_id,channel_id,region_id,order_amt,shipping_fee,discount_amt
115464,20240825,743,5,6,85.84,9.99,3.99
115465,20240825,160,3,1,97.12,4.99,0.0
115466,20240825,949,1,4,33.36,0.0,0.0
115467,20240825,950,1,6,87.97,0.0,9.77
115468,20240825,888,3,6,104.3,0.0,11.59
115469,20240825,201,3,4,168.12,9.99,0.0
115470,20240825,79,2,5,451.94,4.99,49.66
115471,20240825,480,2,5,64.47,6.99,0.0
115472,20240825,671,2,2,46.39,0.0,0.0
115473,20240825,932,4,4,98.82,6.99,16.21
115474,20240825,236,1,6,61.9,6.99,0.0
115475,20240825,2,2,5,61.18,6.99,2.85
115476,20240825,611,2,4,122.2,6.99,0.0
115477,20240825,335,1,2,326.65,6.99,16.82
115478,20240825,254,4,2,134.54,4.99,14.4
115479,20240826,767,3,2,245.27,0.0,12.91
115480,20240826,657,1,2,24.56,4.99,0.0
115481,20240826,589,1,4,20.31,0.0,0.0
115482,20240826,272,3,4,607.01,0.0,31.95
115483,20240826,542,2,6,33.39,6.99,0.0
115484,20240826,967,1,2,436.22,4.99,0.0
115485,20240826,683,4,6,62.83,0.0,0.0
115486,20240826,827,1,4,1079.29,6.99,0.0
115487,20240826,843,1,5,180.79,4.99,9.25
115488,20240826,134,1,1,27.16,6.99,0.0
115489,20240826,419,4,6,40.51,0.0,0.0
115490,20240826,161,2,1,101.54,0.0,5.34
115491,20240826,509,2,2,110.11,4.99,5.53
115492,20240826,93,1,2,351.21,0.0,0.0
115493,20240826,67,1,4,233.72,4.99,0.0
115494,20240826,215,2,2,24.25,0.0,2.69
115495,20240826,474,1,2,22.53,9.99,1.39
115496,20240826,2,2,5,38.38,0.0,0.0
115497,20240826,774,3,5,352.84,4.99,0.0
115498,20240826,681,4,4,1623.32,9.99,0.0
115499,20240826,537,1,4,180.27,0.0,9.49
115500,20240826,312,3,2,22.32,6.99,0.0
115501,20240826,433,1,5,23.58,4.99,2.07
115502,20240826,13,1,1,221.49,0.0,11.66
115503,20240826,587,1,3,69.74,4.99,0.0
115504,20240826,856,1,2,200.85,0.0,0.0
115505,20240826,965,1,4,40.17,0.0,0.0
115506,20240826,464,1,5,67.42,6.99,0.0
115507,20240826,340,1,6,136.42,0.0,0.0
115508,20240826,371,4,3,248.98,9.99,0.0
115509,20240826,868,2,1,108.15,0.0,0.0
115510,20240826,610,5,5,43.73,0.0,7.72
115511,20240826,315,1,1,36.11,4.99,0.0
115512,20240826,90,1,2,29.47,0.0,0.0
115513,20240826,190,2,5,251.47,0.0,0.0
115514,20240826,801,1,6,531.41,9.99,0.0
115515,20240826,818,1,1,177.41,4.99,0.0
115516,20240826,252,1,5,229.74,0.0,0.0
115517,20240826,649,1,2,212.38,4.99,0.0
115518,20240826,851,2,6,46.66,6.99,0.0
115519,20240826,442,1,5,450.57,0.0,0.0
115520,20240826,336,1,5,63.29,4.99,0.0
115521,20240826,89,3,4,91.16,4.99,9.57
115522,20240826,193,1,3,141.46,6.99,0.0
115523,20240826,85,2,6,263.87,6.99,0.0
115524,20240826,159,2,5,132.13,4.99,6.69
115525,20240826,102,2,5,18.53,0.0,0.98
115526,20240826,538,1,4,195.03,0.0,0.0
115527,20240826,81,5,3,158.79,0.0,0.0
115528,20240826,248,5,3,106.1,0.0,0.0
115529,20240826,570,1,2,311.48,4.99,0.0
115530,20240826,519,1,1,127.59,4.99,0.0
115531,20240826,963,1,3,170.73,0.0,0.0
115532,20240826,822,3,3,23.67,6.99,0.88
115533,20240826,16,1,3,80.57,0.0,0.0
115534,20240826,512,1,6,326.37,6.99,16.81
115535,20240826,568,1,2,382.72,4.99,0.0
115536,20240826,255,2,2,237.66,6.99,0.0
115537,20240826,935,2,6,626.2,4.99,0.0
115538,20240826,776,1,3,87.03,0.0,9.67
115539,20240826,688,2,4,345.2,4.99,37.8
115540,20240826,192,1,6,156.16,0.0,0.0
115541,20240826,913,1,1,34.14,0.0,1.8
115542,20240826,318,1,4,263.98,4.99,0.0
115543,20240827,7,1,2,222.36,9.99,11.18
115544,20240827,244,2,2,21.54,0.0,0.0
115545,20240827,679,2,1,63.63,9.99,5.96
115546,20240827,101,3,4,130.58,9.99,0.0
115547,20240827,205,1,6,137.65,6.99,14.52
115548,20240827,100,3,4,195.72,0.0,0.0
115549,20240827,940,3,3,59.48,6.99,2.76
115550,20240827,218,2,4,172.05,4.99,0.0
115551,20240827,698,5,6,44.5,6.99,0.0
115552,20240827,837,1,4,348.84,4.99,0.0
115553,20240827,524,1,2,74.67,4.99,0.0
115554,20240827,874,1,4,48.42,0.0,0.0
115555,20240827,329,1,5,245.66,0.0,43.35
115556,20240827,492,1,5,140.45,6.99,14.83
115557,20240827,459,3,3,57.86,0.0,0.0
115558,20240827,168,4,5,67.92,4.99,6.99
115559,20240827,851,2,6,104.25,0.0,0.0
115560,20240827,473,3,6,21.34,0.0,0.0
115561,20240827,511,1,2,118.19,4.99,5.96
115562,20240827,960,2,2,89.35,0.0,0.0
115563,20240827,828,4,1,144.95,6.99,24.35
115564,20240827,747,1,5,190.19,6.99,0.0
115565,20240827,715,1,3,31.73,9.99,0.0
115566,20240827,731,1,5,413.3,6.99,0.0
115567,20240827,754,2,5,20.17,4.99,0.0
115568,20240827,356,3,1,136.56,4.99,6.92
115569,20240827,775,3,5,46.43,4.99,7.31
115570,20240827,700,3,6,428.29,6.99,0.0
115571,20240827,553,2,1,99.48,6.99,0.0
115572,20240827,810,1,2,64.0,6.99,0.0
115573,20240827,359,1,6,137.08,0.0,0.0
115574,20240827,407,2,1,42.04,6.99,1.85
115575,20240827,692,1,3,123.95,6.99,0.0
115576,20240827,360,1,2,223.51,6.99,0.0
115577,20240827,694,1,4,436.39,0.0,0.0
115578,20240827,660,3,6,479.08,9.99,0.0
115579,20240827,319,3,5,44.97,0.0,0.0
115580,20240827,119,1,5,41.88,0.0,7.39
115581,20240827,782,2,4,173.71,4.99,8.88
115582,20240827,798,4,6,280.86,0.0,0.0
115583,20240827,547,1,2,355.5,6.99,18.34
115584,20240827,315,3,1,100.76,0.0,5.3
115585,20240827,942,3,4,37.13,0.0,4.13
115586,20240827,602,1,2,200.44,4.99,0.0
115587,20240827,639,1,1,323.55,4.99,0.0
115588,20240827,94,1,1,150.85,0.0,0.0
115589,20240827,92,2,6,98.36,0.0,10.93
115590,20240827,822,2,3,50.97,0.0,0.0
115591,20240827,835,1,2,118.63,0.0,0.0
115592,20240827,476,1,2,189.4,6.99,0.0
115593,20240827,248,1,3,63.8,6.99,0.0
115594,20240827,917,4,2,61.57,4.99,9.99
115595,20240827,292,1,1,320.09,4.99,0.0
115596,20240827,383,1,1,148.58,4.99,0.0
115597,20240827,440,3,2,139.75,4.99,0.0
115598,20240827,95,3,1,161.85,0.0,0.0
115599,20240827,420,1,6,123.34,0.0,6.49
115600,20240827,805,2,2,76.42,0.0,4.02
115601,20240827,565,2,1,204.35,6.99,0.0
115602,20240827,37,2,4,105.82,6.99,0.0
115603,20240827,114,1,6,80.01,4.99,8.34
115604,20240827,958,4,3,52.67,0.0,0.0
115605,20240827,439,1,3,252.3,0.0,0.0
115606,20240827,219,2,2,166.45,4.99,8.5
115607,20240828,604,4,6,215.48,0.0,11.34
115608,20240828,753,4,1,350.62,6.99,0.0
115609,20240828,390,3,1,201.87,4.99,0.0
115610,20240828,771,1,6,20.45,0.0,0.0
115611,20240828,938,1,2,23.64,0.0,0.0
115612,20240828,273,3,3,60.31,4.99,0.0
115613,20240828,845,1,1,27.43,0.0,0.0
115614,20240828,72,1,3,73.36,6.99,3.49
115615,20240828,704,1,2,27.2,0.0,0.0
115616,20240828,178,5,5,102.18,6.99,0.0
115617,20240828,666,1,6,582.85,0.0,0.0
115618,20240828,590,3,5,374.96,0.0,19.74
115619,20240828,222,1,1,38.49,6.99,5.56
115620,20240828,664,2,2,144.4,9.99,23.72
115621,20240828,967,1,2,128.91,0.0,0.0
115622,20240828,976,2,1,73.02,6.99,11.65
115623,20240828,221,3,1,87.2,0.0,4.59
115624,20240828,412,1,1,131.01,0.0,0.0
115625,20240828,521,1,4,87.69,4.99,4.35
115626,20240828,932,2,4,298.6,6.99,51.46
115627,20240828,847,1,4,39.39,4.99,3.82
115628,20240828,248,1,3,136.71,0.0,0.0
115629,20240828,661,1,5,370.61,0.0,0.0
115630,20240828,221,2,1,23.01,0.0,0.0
115631,20240828,83,3,2,138.06,6.99,0.0
115632,20240828,715,1,3,14.11,0.0,0.74
115633,20240828,166,1,4,56.31,0.0,2.96
115634,20240828,224,3,3,86.64,4.99,14.41
115635,20240828,83,1,2,331.09,0.0,0.0
115636,20240828,106,3,4,439.82,6.99,0.0
115637,20240828,167,2,2,54.4,0.0,0.0
115638,20240828,624,1,2,39.85,6.99,0.0
115639,20240828,708,3,4,100.39,6.99,0.0
115640,20240828,650,1,1,39.26,9.99,0.0
115641,20240828,2,2,5,51.43,0.0,0.0
115642,20240828,694,2,4,71.03,4.99,7.34
115643,20240828,797,1,1,141.57,9.99,0.0
115644,20240828,97,5,3,67.44,4.99,0.0
115645,20240828,863,1,3,44.48,6.99,6.62
115646,20240828,582,5,6,30.5,0.0,0.0
115647,20240828,40,3,4,123.16,0.0,0.0
115648,20240828,235,3,6,56.54,6.99,0.0
115649,20240828,885,1,1,138.25,6.99,0.0
115650,20240828,266,1,5,114.37,0.0,0.0
115651,20240828,854,3,2,391.11,4.99,20.32
115652,20240828,126,3,6,105.24,0.0,11.69
115653,20240828,348,1,4,305.58,0.0,0.0
115654,20240828,53,4,2,116.33,9.99,11.82
115655,20240828,839,1,2,129.39,0.0,0.0
115656,20240828,94,2,1,51.8,4.99,0.0
115657,20240828,957,5,4,40.0,4.99,0.0
115658,20240828,481,1,5,181.56,6.99,0.0
115659,20240828,717,2,6,121.63,0.0,6.4
115660,20240828,595,2,4,301.43,4.99,0.0
115661,20240828,235,4,6,174.08,0.0,9.16
115662,20240828,240,1,5,44.55,0.0,2.34
115663,20240828,404,1,4,348.24,4.99,0.0
115664,20240829,53,2,2,268.24,4.99,0.0
115665,20240829,83,1,2,353.21,4.99,38.69
115666,20240829,515,1,1,69.81,0.0,0.0
115667,20240829,131,1,1,185.51,0.0,20.61
115668,20240829,701,5,2,137.2,9.99,6.69
115669,20240829,997,1,4,679.01,4.99,35.48
115670,20240829,184,1,3,89.74,4.99,14.96
115671,20240829,672,3,4,92.61,0.0,0.0
115672,20240829,34,1,4,40.59,4.99,0.0
115673,20240829,359,1,6,323.86,4.99,56.27
115674,20240829,870,1,4,129.85,6.99,0.0
115675,20240829,753,2,1,304.26,4.99,0.0
115676,20240829,340,1,6,121.11,0.0,0.0
115677,20240829,795,1,4,110.25,0.0,5.8
115678,20240829,481,1,5,52.7,4.99,2.51
115679,20240829,337,1,4,35.86,9.99,0.0
115680,20240829,727,1,1,130.13,4.99,0.0
115681,20240829,637,4,3,114.16,6.99,0.0
115682,20240829,787,1,4,36.36,0.0,0.0
115683,20240829,253,2,4,62.69,4.99,3.04
115684,20240829,268,3,6,39.09,4.99,6.02
115685,20240829,631,1,4,170.49,0.0,0.0
115686,20240829,379,2,2,132.07,6.99,0.0
115687,20240829,679,4,1,15.05,0.0,1.67
115688,20240829,506,4,5,183.22,0.0,0.0
115689,20240829,47,5,3,79.89,4.99,0.0
115690,20240829,648,3,5,40.58,4.99,0.0
115691,20240829,863,2,3,155.43,0.0,17.27
115692,20240829,289,2,2,50.44,6.99,0.0
115693,20240829,716,2,1,199.68,4.99,0.0
115694,20240829,912,3,5,24.17,4.99,2.13
115695,20240829,116,2,1,64.97,0.0,0.0
115696,20240829,112,2,6,584.74,0.0,0.0
115697,20240829,573,1,1,278.96,0.0,31.0
115698,20240829,177,1,4,188.49,4.99,0.0
115699,20240829,481,4,5,287.53,6.99,0.0
115700,20240829,177,2,4,107.07,0.0,18.89
115701,20240829,328,1,4,95.48,0.0,0.0
115702,20240829,332,1,2,66.86,0.0,0.0
115703,20240829,209,4,5,449.41,0.0,23.65
115704,20240829,342,1,4,131.02,0.0,23.12
115705,20240829,285,4,3,271.86,0.0,14.31
115706,20240829,415,1,3,154.84,6.99,0.0
115707,20240829,767,2,2,40.35,0.0,0.0
115708,20240829,748,3,5,36.56,9.99,1.4
115709,20240829,607,3,2,459.92,4.99,50.55
115710,20240829,672,2,4,256.1,0.0,0.0
115711,20240829,791,2,6,60.52,4.99,0.0
115712,20240829,959,2,5,297.79,0.0,0.0
115713,20240829,251,2,4,453.28,9.99,23.33
115714,20240829,491,4,6,285.54,6.99,0.0
115715,20240829,505,5,3,96.51,6.99,0.0
115716,20240829,490,3,5,61.39,4.99,2.97
115717,20240829,513,2,5,587.41,0.0,0.0
115718,20240829,652,1,2,294.34,0.0,0.0
115719,20240829,496,1,1,58.96,0.0,3.1
115720,20240829,996,1,4,96.17,0.0,5.06
115721,20240829,179,1,1,70.98,0.0,3.74
115722,20240829,225,1,5,490.32,6.99,0.0
115723,20240829,492,1,5,87.63,4.99,0.0
115724,20240829,768,1,4,95.09,4.99,0.0
115725,20240829,824,1,3,23.89,9.99,0.0
115726,20240829,623,1,3,117.19,6.99,12.25
115727,20240829,655,1,5,113.48,4.99,0.0
115728,20240829,196,2,6,59.68,4.99,0.0
115729,20240829,271,2,5,100.18,4.99,0.0
115730,20240829,889,1,3,120.28,0.0,13.37
115731,20240829,376,5,3,56.71,0.0,0.0
115732,20240829,39,2,3,196.78,4.99,10.09
115733,20240830,985,1,6,337.76,0.0,0.0
115734,20240830,86,3,2,78.4,0.0,8.71
115735,20240830,608,1,2,80.81,6.99,3.89
115736,20240830,660,1,6,125.54,0.0,0.0
115737,20240830,80,2,4,228.56,4.99,39.45
115738,20240830,857,1,2,115.61,6.99,5.72
115739,20240830,236,1,6,142.33,4.99,15.26
115740,20240830,637,2,3,249.76,0.0,0.0
115741,20240830,115,4,3,38.44,4.99,0.0
115742,20240830,491,1,6,243.48,6.99,0.0
115743,20240830,220,1,5,161.33,9.99,7.97
115744,20240830,523,1,3,56.22,0.0,0.0
115745,20240830,926,1,6,51.41,6.99,0.0
115746,20240830,447,3,2,214.15,4.99,0.0
115747,20240830,899,2,3,64.12,4.99,6.57
115748,20240830,841,3,1,127.57,6.99,21.28
115749,20240830,527,1,5,138.45,9.99,0.0
115750,20240830,888,4,6,752.49,0.0,0.0
115751,20240830,107,2,2,428.41,0.0,0.0
115752,20240830,417,3,1,274.09,0.0,14.43
115753,20240830,478,1,6,59.97,6.99,0.0
115754,20240830,86,1,2,118.06,6.99,0.0
115755,20240830,609,3,6,136.51,0.0,15.17
115756,20240830,752,1,3,36.93,0.0,0.0
115757,20240830,668,3,1,259.07,4.99,0.0
115758,20240830,272,2,4,75.62,6.99,3.61
115759,20240830,954,2,2,69.56,0.0,12.28
115760,20240830,444,4,6,77.35,6.99,0.0
115761,20240830,238,3,4,230.32,0.0,25.59
115762,20240830,14,1,2,42.07,4.99,0.0
115763,20240830,108,4,1,250.09,4.99,12.9
115764,20240830,849,2,6,99.29,0.0,0.0
115765,20240830,372,5,1,65.97,4.99,0.0
115766,20240830,339,2,2,41.18,4.99,6.39
115767,20240830,346,4,3,39.34,4.99,3.82
115768,20240830,834,3,1,76.52,4.99,0.0
115769,20240830,175,1,6,82.38,0.0,0.0
115770,20240830,666,1,6,223.89,0.0,11.78
115771,20240830,492,3,5,171.5,0.0,0.0
115772,20240830,328,1,4,326.84,9.99,0.0
115773,20240830,606,3,5,550.11,6.99,60.35
115774,20240830,739,3,3,34.39,0.0,0.0
115775,20240830,335,1,2,122.79,4.99,0.0
115776,20240830,838,2,1,85.92,0.0,0.0
115777,20240830,486,2,4,47.08,0.0,0.0
115778,20240830,289,1,2,227.74,6.99,11.62
115779,20240830,203,3,2,374.61,6.99,0.0
115780,20240830,669,1,1,56.33,0.0,6.26
115781,20240830,271,2,5,89.84,4.99,0.0
115782,20240830,450,2,1,119.74,0.0,0.0
115783,20240830,788,5,6,202.1,6.99,10.27
115784,20240830,84,4,6,43.37,0.0,0.0
115785,20240830,129,1,1,31.19,0.0,0.0
115786,20240830,665,3,5,37.21,0.0,0.0
115787,20240830,834,2,1,81.51,6.99,8.28
115788,20240830,236,1,6,56.52,0.0,0.0
115789,20240830,790,1,6,99.65,0.0,0.0
115790,20240830,354,1,3,88.83,6.99,0.0
115791,20240830,450,1,1,194.81,4.99,0.0
115792,20240830,875,2,6,112.91,6.99,5.57
115793,20240830,892,3,4,34.76,4.99,0.0
115794,20240830,408,1,5,848.72,6.99,44.3
115795,20240830,759,2,4,551.13,4.99,0.0
115796,20240830,852,3,2,504.36,0.0,0.0
115797,20240830,233,5,2,44.12,0.0,2.32
115798,20240831,46,2,5,243.42,4.99,0.0
115799,20240831,332,3,2,42.42,4.99,0.0
115800,20240831,89,2,4,86.86,4.99,0.0
115801,20240831,786,2,3,28.73,0.0,0.0
115802,20240831,963,2,3,94.63,9.99,0.0
115803,20240831,446,2,3,201.13,4.99,21.79
115804,20240831,746,2,5,85.09,9.99,0.0
115805,20240831,485,1,6,113.09,0.0,0.0
115806,20240831,55,1,3,174.38,4.99,18.82
115807,20240831,928,3,2,145.55,9.99,7.13
115808,20240831,277,1,4,36.42,4.99,0.0
115809,20240831,648,1,5,492.73,0.0,0.0
115810,20240831,913,3,1,108.71,6.99,0.0
115811,20240831,33,1,2,171.58,4.99,0.0
115812,20240831,76,2,2,83.68,0.0,0.0
115813,20240831,683,1,6,25.79,9.99,2.79
115814,20240831,92,3,6,32.65,6.99,0.0
115815,20240831,820,1,6,602.94,4.99,0.0
115816,20240831,543,3,5,108.41,4.99,0.0
115817,20240831,743,3,6,652.19,9.99,0.0
115818,20240831,741,1,3,85.0,0.0,0.0
115819,20240831,935,4,6,24.81,4.99,0.0
115820,20240831,676,2,3,57.76,0.0,0.0
115821,20240831,119,2,5,367.93,0.0,0.0
115822,20240831,225,2,5,269.19,4.99,0.0
115823,20240831,497,1,2,45.37,6.99,0.0
115824,20240831,124,1,1,114.73,4.99,5.78
115825,20240831,262,1,3,158.2,4.99,0.0
115826,20240831,350,4,2,139.13,0.0,7.32
115827,20240831,209,3,5,408.51,0.0,0.0
115828,20240831,754,2,5,844.92,4.99,0.0
115829,20240831,586,1,1,40.31,9.99,0.0
115830,20240831,463,1,4,122.75,0.0,13.64
115831,20240831,170,1,1,356.17,0.0,18.75
115832,20240831,120,1,2,46.1,6.99,0.0
115833,20240831,237,3,3,143.72,4.99,15.41
115834,20240831,167,3,2,26.24,4.99,2.36
115835,20240831,786,5,3,573.98,6.99,100.06
115836,20240831,828,2,1,109.61,0.0,0.0
115837,20240831,435,4,2,407.04,6.99,0.0
115838,20240831,442,3,5,104.81,0.0,0.0
115839,20240831,49,1,6,49.1,9.99,4.35
115840,20240831,686,2,6,118.78,6.99,0.0
115841,20240831,834,2,1,79.29,6.99,8.03
115842,20240831,224,2,3,172.72,0.0,0.0
115843,20240831,198,2,2,244.5,6.99,0.0
115844,20240831,233,1,2,87.73,4.99,9.19
115845,20240831,163,2,3,32.82,0.0,0.0
115846,20240831,762,3,5,514.94,6.99,0.0
115847,20240831,95,2,1,213.69,4.99,0.0
115848,20240831,993,1,5,26.65,6.99,1.03
115849,20240831,729,1,5,435.1,9.99,47.23
115850,20240831,291,3,1,101.88,0.0,17.98
115851,20240831,418,2,5,41.59,6.99,0.0
115852,20240831,1000,5,2,41.33,0.0,0.0
115853,20240831,55,4,3,550.06,6.99,0.0
115854,20240831,899,1,3,176.32,4.99,0.0
115855,20240831,761,1,2,397.8,9.99,0.0
115856,20240831,467,1,5,51.93,4.99,5.22
115857,20240831,812,1,2,77.25,9.99,7.47
115858,20240831,935,3,6,55.63,0.0,9.82
115859,20240831,163,5,3,91.92,9.99,0.0
115860,20240831,207,1,4,22.78,0.0,0.0
115861,20240831,316,4,6,266.66,4.99,13.77
115862,20240831,202,2,1,47.11,4.99,4.68
115863,20240831,807,2,5,201.33,9.99,0.0
115864,20240831,786,5,3,150.18,4.99,7.64
115865,20240831,967,3,2,87.11,6.99,0.0
115866,20240831,629,1,6,104.66,9.99,0.0
115867,20240831,433,1,5,90.93,0.0,0.0
115868,20240831,54,5,5,170.58,0.0,0.0
115869,20240831,962,4,1,295.4,9.99,31.71
115870,20240831,460,5,2,64.62,4.99,0.0
115871,20240831,52,2,2,40.05,4.99,3.9
115872,20240831,930,1,4,34.33,9.99,0.0
115873,20240831,827,2,4,184.34,4.99,0.0
115874,20240831,594,1,2,37.58,0.0,4.18
115875,20240831,691,3,4,319.76,0.0,0.0
115876,20240901,286,1,1,680.27,4.99,0.0
115877,20240901,853,4,6,40.79,4.99,0.0
115878,20240901,650,1,1,125.46,6.99,20.91
115879,20240901,329,2,5,249.68,0.0,0.0
115880,20240901,694,1,4,19.61,6.99,0.0
115881,20240901,258,1,4,221.14,6.99,23.8
115882,20240901,957,4,4,116.73,0.0,0.0
115883,20240901,289,1,2,25.72,0.0,2.86
115884,20240901,913,4,1,452.06,4.99,0.0
115885,20240901,624,1,2,92.11,4.99,0.0
115886,20240901,42,1,6,39.48,6.99,0.0
115887,20240901,699,4,1,191.92,6.99,32.63
115888,20240901,823,1,6,170.95,4.99,0.0
115889,20240901,463,1,4,206.99,9.99,0.0
115890,20240901,442,2,5,241.66,9.99,0.0
115891,20240901,698,1,6,362.09,6.99,39.45
115892,20240901,754,3,5,88.85,0.0,0.0
115893,20240901,276,3,6,104.83,4.99,0.0
115894,20240901,606,1,5,180.08,0.0,0.0
115895,20240901,573,2,1,484.07,0.0,53.79
115896,20240901,720,1,2,181.3,4.99,9.28
115897,20240901,459,2,3,130.08,6.99,0.0
115898,20240901,805,3,2,33.38,4.99,0.0
115899,20240901,462,2,1,143.68,4.99,0.0
115900,20240901,880,1,6,27.95,4.99,0.0
115901,20240901,199,2,2,447.71,0.0,49.75
115902,20240901,209,1,5,44.13,4.99,0.0
115903,20240901,200,2,6,106.8,0.0,0.0
115904,20240901,375,1,5,63.92,9.99,0.0
115905,20240901,968,2,4,365.16,9.99,62.68
115906,20240901,265,1,5,172.54,4.99,18.62
115907,20240901,824,2,3,192.51,9.99,0.0
115908,20240901,397,3,3,294.4,0.0,0.0
115909,20240901,709,2,3,108.26,0.0,0.0
115910,20240901,50,1,4,55.7,9.99,5.08
115911,20240901,822,3,3,94.65,0.0,0.0
115912,20240901,368,1,3,42.76,4.99,0.0
115913,20240901,377,3,2,61.31,0.0,0.0
115914,20240901,366,1,4,53.24,0.0,0.0
115915,20240901,799,4,1,80.44,0.0,8.94
115916,20240901,686,3,6,37.03,6.99,3.34
115917,20240901,723,5,6,142.23,4.99,0.0
115918,20240901,55,2,3,39.67,6.99,0.0
115919,20240901,180,1,1,51.09,4.99,2.43
115920,20240901,382,2,1,289.61,0.0,32.18
115921,20240901,69,1,5,60.59,4.99,2.93
115922,20240901,85,1,6,447.11,0.0,0.0
115923,20240901,245,5,2,323.05,4.99,35.34
115924,20240901,11,5,5,70.04,4.99,3.42
115925,20240901,110,3,3,175.5,4.99,0.0
115926,20240901,516,1,5,449.07,6.99,0.0
115927,20240901,395,2,4,332.68,0.0,0.0
115928,20240901,461,3,4,63.94,6.99,0.0
115929,20240901,487,2,5,427.3,4.99,74.53
115930,20240901,937,1,4,35.88,9.99,0.0
115931,20240901,557,3,5,60.98,0.0,3.21
115932,20240901,183,3,3,177.97,0.0,0.0
115933,20240901,427,4,1,75.21,6.99,7.58
115934,20240901,288,2,1,153.25,9.99,15.92
115935,20240901,913,2,1,36.79,4.99,1.67
115936,20240901,760,4,6,146.69,0.0,0.0
115937,20240901,559,1,6,137.99,6.99,6.9
115938,20240901,345,1,1,280.6,4.99,0.0
115939,20240901,599,3,5,30.31,0.0,0.0
115940,20240901,510,1,4,72.66,4.99,3.56
115941,20240901,659,3,2,165.8,0.0,0.0
115942,20240901,514,1,1,360.18,6.99,18.59
115943,20240901,269,1,1,34.2,0.0,1.8
115944,20240901,382,1,1,672.87,4.99,74.21
115945,20240901,953,3,3,275.38,6.99,0.0
115946,20240901,282,1,6,200.44,0.0,0.0
115947,20240901,597,1,1,186.78,6.99,31.73
115948,20240901,585,2,3,246.95,6.99,42.35
115949,20240901,972,1,5,304.78,4.99,33.31
115950,20240901,394,2,5,20.67,0.0,0.0
115951,20240901,402,1,3,249.94,6.99,26.99
115952,20240901,505,1,3,63.58,0.0,0.0
115953,20240901,276,1,6,331.54,0.0,17.45
115954,20240901,875,1,6,54.99,0.0,0.0
115955,20240901,619,1,6,67.21,6.99,0.0
115956,20240901,930,2,4,306.93,4.99,53.28
115957,20240901,271,1,5,476.97,0.0,25.1
115958,20240901,805,1,2,168.68,0.0,0.0
115959,20240901,666,4,6,163.55,4.99,0.0
115960,20240901,159,1,5,167.72,0.0,0.0
115961,20240901,208,3,1,53.84,6.99,0.0
115962,20240901,221,2,1,164.92,0.0,8.68
115963,20240901,944,2,5,197.08,4.99,10.11
115964,20240901,702,2,3,89.3,9.99,4.17
115965,20240901,73,1,3,325.15,4.99,16.85
115966,20240901,956,2,5,283.9,4.99,14.68
115967,20240901,252,1,5,145.36,0.0,0.0
115968,20240901,569,1,3,104.29,0.0,0.0
115969,20240902,287,2,6,148.86,6.99,7.47
115970,20240902,56,1,2,611.14,9.99,0.0
115971,20240902,658,1,4,116.06,4.99,19.6
115972,20240902,282,2,6,796.08,0.0,88.45
115973,20240902,392,1,3,106.15,0.0,5.59
115974,20240902,683,1,6,84.47,0.0,4.45
115975,20240902,821,1,1,166.71,6.99,8.41
115976,20240902,322,3,5,47.73,0.0,0.0
115977,20240902,893,1,4,54.03,0.0,0.0
115978,20240902,993,1,5,164.14,0.0,0.0
115979,20240902,613,2,4,55.31,4.99,0.0
115980,20240902,260,3,2,742.14,9.99,0.0
115981,20240902,967,3,2,382.11,0.0,0.0
115982,20240902,549,2,2,186.22,4.99,9.54
115983,20240902,504,1,1,114.07,4.99,0.0
115984,20240902,168,1,5,678.11,9.99,74.23
115985,20240902,468,1,2,32.87,0.0,3.65
115986,20240902,157,1,4,122.54,4.99,0.0
115987,20240902,770,2,4,79.07,0.0,0.0
115988,20240902,222,2,1,41.13,4.99,4.02
115989,20240902,450,2,1,196.12,0.0,10.32
115990,20240902,243,1,6,28.71,0.0,0.0
115991,20240902,322,4,5,22.89,0.0,2.54
115992,20240902,893,1,4,626.83,4.99,69.09
115993,20240902,464,1,5,54.75,6.99,2.51
115994,20240902,323,4,3,424.51,9.99,21.82
115995,20240902,603,1,4,560.9,6.99,61.55
115996,20240902,902,1,5,101.41,4.99,0.0
115997,20240902,920,1,5,508.28,4.99,26.49
115998,20240902,100,4,4,296.22,4.99,15.33
115999,20240902,112,1,6,609.53,6.99,0.0
116000,20240902,792,1,1,108.72,4.99,0.0
116001,20240902,814,1,6,364.9,6.99,0.0
116002,20240902,242,4,5,41.39,0.0,0.0
116003,20240902,816,1,5,359.1,4.99,0.0
116004,20240902,280,1,6,35.98,0.0,0.0
116005,20240902,77,4,3,61.51,0.0,0.0
116006,20240902,240,2,5,412.11,4.99,0.0
116007,20240902,346,2,3,168.99,4.99,8.63
116008,20240902,292,1,1,133.45,4.99,6.76
116009,20240902,111,2,5,883.65,4.99,97.63
116010,20240902,280,1,6,38.34,6.99,0.0
116011,20240902,47,1,3,41.05,0.0,0.0
116012,20240902,674,1,3,675.78,4.99,35.3
116013,20240902,428,3,5,16.6,4.99,0.61
116014,20240902,24,1,2,46.25,0.0,0.0
116015,20240902,430,4,2,391.75,0.0,20.62
116016,20240902,738,2,6,115.32,0.0,0.0
116017,20240902,133,2,4,204.66,4.99,0.0
116018,20240902,361,1,6,169.16,6.99,0.0
116019,20240902,368,2,3,85.95,6.99,0.0
116020,20240902,115,2,3,46.17,6.99,0.0
116021,20240902,588,1,3,104.05,4.99,0.0
