order_id,product_id,qty,unit_price,cogs
118095,154,1,42.87,23.98
118096,106,1,132.06,90.21
118096,124,1,35.28,29.52
118097,151,1,46.91,34.07
118098,175,1,54.92,42.6
118099,96,1,75.84,46.14
118100,5,1,82.29,46.51
118100,193,1,27.79,21.07
118100,36,2,38.22,31.05
118100,188,1,21.27,17.25
118101,187,1,64.9,36.11
118101,47,1,119.69,69.56
118102,175,1,52.65,42.81
118102,72,1,36.63,24.83
118103,169,1,27.9,16.13
118103,197,1,28.98,22.35
118103,127,2,91.37,53.74
118104,106,1,143.28,92.09
118105,23,1,14.88,7.92
118106,44,1,172.78,101.5
118107,158,1,48.11,30.78
118108,142,1,113.85,52.09
118108,163,1,88.3,42.23
118109,47,2,119.0,65.16
118109,110,1,76.83,50.66
118110,153,2,26.01,15.19
118110,77,1,41.02,25.14
118111,141,1,20.02,15.21
118111,38,3,63.14,48.61
118112,51,2,15.97,11.93
118112,35,1,101.51,64.88
118113,157,2,21.94,11.98
118114,179,3,106.89,57.09
118114,182,1,66.68,42.57
118115,113,1,142.95,84.16
118116,26,1,37.14,25.41
118117,184,1,155.27,113.15
118117,79,2,12.56,7.02
118117,107,1,51.19,30.09
118118,83,1,86.18,48.68
118119,38,2,65.57,48.84
118119,63,2,41.86,25.79
118120,150,1,12.54,6.47
118121,137,1,20.52,9.5
118121,140,3,98.48,60.95
118121,180,1,51.57,27.87
118121,81,2,91.42,55.5
118122,81,1,79.6,57.57
118123,180,1,51.17,29.01
118124,50,1,29.01,14.25
118125,54,1,40.92,27.68
118126,172,1,25.03,14.86
118127,126,1,34.29,23.84
118128,65,1,102.08,49.51
118128,6,1,240.37,150.67
118129,47,1,107.97,71.32
118129,116,1,125.44,62.14
118130,140,2,89.59,62.58
118130,55,1,95.1,47.51
118130,21,1,103.55,59.42
118130,39,1,36.54,17.3
118131,172,1,23.28,15.26
118132,132,1,48.07,30.88
118132,43,1,40.45,24.48
118133,118,1,53.54,37.16
118134,193,2,25.05,20.62
118135,143,3,53.81,38.96
118136,13,1,38.46,24.17
118136,139,2,142.29,88.68
118137,155,1,53.97,29.94
118138,7,1,37.41,26.17
118138,175,1,59.61,43.09
118139,153,2,22.51,15.45
118139,86,1,46.89,29.94
118140,195,1,17.1,11.13
118140,136,1,40.14,23.98
118140,26,2,33.61,24.85
118140,162,2,43.79,30.29
118141,20,1,18.42,10.38
118142,187,1,68.57,39.12
118143,41,1,26.57,19.23
118143,7,1,39.97,25.08
118144,89,1,53.81,38.06
118144,47,1,99.82,67.35
118145,188,2,23.68,17.44
118146,157,1,20.73,12.29
118146,59,1,60.04,40.44
118146,161,1,36.23,22.11
118147,146,1,18.43,10.8
118147,16,1,197.44,137.49
118148,86,1,45.03,30.57
118148,10,1,67.68,49.19
118148,8,1,58.86,40.66
118149,49,1,205.13,155.8
118150,197,1,29.34,21.66
118151,103,1,47.78,36.04
118151,8,1,67.18,40.72
118151,193,3,26.0,20.41
118151,177,1,43.02,28.57
118152,20,1,20.11,10.59
118152,157,1,18.7,12.43
118153,5,1,81.19,47.74
118153,6,1,241.76,153.38
118153,27,1,78.34,58.77
118154,183,2,26.95,16.18
118154,24,1,53.74,27.14
118154,194,1,346.11,258.83
118155,187,1,75.51,36.46
118155,22,2,37.76,28.2
118156,151,1,46.86,34.05
118157,120,2,349.24,215.05
118157,125,3,38.25,23.43
118158,131,1,37.58,26.31
118159,198,1,38.78,31.92
118160,99,1,216.39,118.9
118160,151,1,52.25,34.95
118160,3,1,28.65,15.43
118161,106,1,144.59,96.94
118162,172,1,25.05,14.46
118163,197,1,29.19,22.39
118163,157,1,20.72,12.19
118164,176,1,352.11,197.43
118164,18,2,141.46,82.54
118165,163,1,88.81,44.46
118166,183,1,26.1,16.05
118167,1,1,27.91,19.03
118167,113,1,140.31,84.11
118168,18,1,150.94,86.24
118169,135,1,40.23,21.38
118169,16,1,203.42,130.55
118170,73,2,84.85,66.87
118171,148,2,86.19,48.65
118171,20,1,19.26,10.47
118171,11,1,37.22,25.63
118172,171,1,25.19,19.23
118173,167,1,43.62,21.72
118174,46,2,51.18,35.55
118175,99,1,213.27,124.82
118176,103,1,50.55,35.14
118176,121,1,264.41,162.19
118177,196,3,108.0,59.36
118178,87,1,33.79,22.93
118179,46,1,49.41,37.08
118180,9,1,88.07,41.79
118181,148,1,83.77,47.27
118182,49,1,207.99,160.73
118182,64,2,88.92,49.97
118182,189,1,30.09,22.02
118182,16,1,210.46,134.62
118183,135,2,43.67,23.01
118183,91,2,79.27,51.83
118183,90,1,121.31,77.49
118184,129,1,42.08,20.3
118185,85,1,63.64,44.37
118185,72,1,32.96,25.67
118186,33,2,28.54,19.03
118186,135,1,47.06,21.9
118187,44,1,181.15,98.84
118188,121,1,260.85,172.43
118189,198,1,41.37,29.03
118189,102,1,54.02,39.46
118190,1,1,25.72,19.39
118191,180,1,47.95,26.69
118192,120,1,333.84,219.35
118192,144,1,12.39,7.64
118193,143,2,52.72,38.17
118194,45,1,280.64,211.42
118195,44,1,171.58,98.61
118195,102,1,54.73,38.9
118196,125,1,43.53,21.56
118196,80,2,58.71,40.88
118197,74,1,111.0,64.98
118197,127,1,96.07,52.0
118198,98,1,359.65,205.8
118199,118,1,57.13,36.97
118199,116,1,120.17,64.36
118200,121,1,227.54,163.45
118201,45,2,322.74,210.73
118201,122,1,27.87,19.24
118202,54,1,38.68,26.79
118202,182,2,78.91,42.43
118203,64,3,76.47,53.74
118204,89,2,52.31,39.48
118205,175,1,58.65,41.97
118205,178,1,61.83,36.7
118206,108,1,45.0,23.15
118207,1,1,28.76,18.66
118207,56,1,24.09,16.89
118207,139,1,134.92,84.55
118208,180,2,48.32,28.95
118209,60,1,185.41,99.28
118209,47,1,107.47,70.48
118210,196,1,116.62,65.18
118210,82,1,31.52,17.64
118210,21,1,114.64,58.65
118211,176,1,345.62,192.25
118211,200,1,20.48,11.15
118212,119,1,37.44,22.55
118212,198,1,44.87,29.43
118212,144,2,12.38,7.06
118213,181,1,34.71,20.23
118214,178,1,57.1,36.33
118215,76,2,265.83,195.8
118216,150,1,11.91,6.81
118217,122,1,31.17,18.86
118218,52,1,38.57,22.24
118218,28,1,331.23,220.01
118218,8,2,60.37,43.12
118219,134,1,114.33,62.43
118219,136,1,36.96,23.82
118220,132,1,54.52,31.63
118221,106,1,154.85,97.6
118222,64,1,88.15,52.83
118223,99,1,229.53,122.14
118224,99,1,198.64,125.58
118225,29,1,21.97,13.66
118226,171,1,25.51,20.17
118227,90,1,107.36,75.74
118227,157,1,20.88,12.56
118227,29,1,23.86,13.46
118227,118,1,61.03,37.34
118228,44,1,178.22,96.68
118228,18,1,155.59,87.71
118228,133,1,57.67,32.52
118228,126,1,36.12,24.41
118229,45,1,272.94,203.06
118229,168,1,31.68,18.23
118230,8,1,61.25,39.92
118230,34,1,57.52,33.74
118230,17,1,31.91,20.46
118231,39,1,33.15,18.1
118232,50,1,28.65,14.14
118233,26,1,38.0,25.04
118234,144,2,11.83,7.65
118234,78,3,39.88,29.34
118235,97,1,156.56,107.84
118236,46,3,55.39,37.33
118237,78,1,38.76,27.8
118238,109,1,33.89,22.99
118239,200,1,19.43,10.84
118240,71,1,20.86,14.59
118241,121,1,249.82,167.59
118241,182,1,66.58,39.32
118242,69,1,26.6,17.26
118243,106,1,140.97,94.53
118243,113,1,132.59,79.7
118243,181,2,34.02,19.01
118244,41,2,27.95,19.51
118244,74,1,93.91,63.52
118245,86,1,46.1,29.96
118246,139,1,143.87,84.52
118246,22,1,41.85,28.53
118247,142,1,104.64,52.3
118248,144,1,13.84,7.47
118248,141,1,20.15,15.32
118249,87,2,31.68,22.59
118250,185,1,118.42,80.12
118250,41,1,24.57,19.76
118250,114,1,40.41,19.1
118251,139,2,143.57,83.91
118251,146,1,21.03,10.35
118252,75,1,154.64,87.71
118253,71,1,20.74,15.55
118254,20,1,18.57,10.54
118254,19,1,59.64,43.38
118254,181,1,30.62,20.79
118255,82,1,31.2,17.15
118256,158,2,41.46,31.39
118256,121,1,251.85,174.45
118257,103,1,47.67,34.88
118258,118,1,55.54,36.78
118258,138,1,119.66,75.13
118258,59,1,57.36,40.77
118259,151,1,49.4,36.37
118259,33,1,27.82,19.95
118260,73,2,93.68,66.51
118260,100,1,23.92,15.93
118261,160,1,99.72,63.8
118261,149,2,215.42,157.89
118262,18,1,139.76,89.48
118263,101,1,49.96,39.81
118264,193,3,28.21,20.48
118264,93,1,27.09,14.69
118264,71,1,21.41,15.35
118264,185,2,138.34,83.83
118265,35,1,91.19,63.99
118265,69,1,25.3,16.76
118265,106,2,132.6,93.26
118265,6,1,243.0,150.64
118266,79,1,11.06,6.69
118267,166,3,208.39,139.48
118267,15,1,58.31,37.97
118268,60,1,184.51,108.61
118268,52,2,38.1,22.3
118269,179,1,92.02,56.96
118269,77,1,38.6,25.93
118270,46,2,50.31,35.08
118270,13,1,41.84,25.42
118271,4,1,121.54,88.61
118272,7,1,38.4,25.2
118273,42,1,55.51,35.48
118274,120,1,405.58,227.64
118274,44,1,158.91,104.2
118275,82,1,30.94,17.2
118276,181,1,34.25,20.73
118277,160,1,93.01,62.61
118277,39,1,33.77,17.58
118278,100,1,24.29,15.36
118279,23,1,12.58,7.59
118279,3,1,30.99,14.46
118280,42,1,53.12,38.26
118280,199,1,45.2,31.07
118280,134,1,106.21,59.92
118281,6,1,260.41,148.14
118282,176,1,369.02,185.82
118283,2,1,33.67,17.33
118283,33,1,25.54,20.11
118283,53,1,13.58,9.23
118284,32,1,27.63,20.33
118284,188,3,24.74,17.67
118285,38,1,64.56,49.08
118285,27,1,92.23,63.24
118285,63,2,39.08,27.44
118285,153,1,25.17,15.34
118286,14,2,86.75,59.1
118287,141,3,19.58,15.07
118287,192,1,85.9,50.0
118288,35,1,100.42,65.34
118288,182,1,78.97,39.66
118289,64,1,88.19,52.17
118290,197,1,28.37,22.08
118290,14,1,85.01,58.6
118291,182,1,80.13,41.26
118291,62,1,31.71,22.98
118291,35,1,86.98,69.43
118292,196,1,124.43,59.53
118292,12,1,94.95,49.11
118293,3,1,30.73,14.38
118294,186,1,36.6,18.43
118294,160,3,102.09,63.65
118295,176,1,354.51,200.41
118295,41,3,25.68,19.8
118295,175,2,59.38,41.0
118296,127,2,88.0,49.75
118297,30,1,51.28,33.52
118297,5,2,86.84,45.33
118297,159,1,42.9,29.93
118298,160,1,109.18,63.2
118298,14,1,79.73,56.29
118298,159,1,43.54,29.35
118299,12,2,90.23,45.92
118300,87,1,33.32,21.74
118301,142,1,95.11,55.88
118301,74,1,101.0,64.7
118302,115,1,53.39,31.68
118303,51,1,17.57,11.68
118303,168,1,37.08,18.11
118304,12,1,86.49,47.76
118305,82,1,31.4,17.12
118305,10,1,81.16,50.55
118305,62,3,31.07,23.79
118305,44,1,183.12,102.87
118306,28,1,335.41,227.03
118307,105,1,40.34,19.39
118308,10,1,78.45,51.42
118309,91,1,78.99,48.34
118309,182,2,73.84,41.5
118309,121,1,222.45,169.72
118309,132,1,47.79,31.73
118310,198,1,41.96,29.05
118310,164,2,33.46,18.09
118311,5,1,94.59,47.63
118312,46,1,55.01,34.96
118313,126,1,32.77,25.66
118313,35,1,101.68,66.88
118313,11,3,36.44,25.87
118313,175,1,59.42,42.17
118314,51,1,17.47,11.43
118314,146,1,20.67,10.68
118314,98,2,336.68,218.41
118314,129,2,35.91,21.5
118315,107,1,50.61,30.91
118316,45,1,309.54,200.22
118317,83,1,77.32,47.89
118318,115,1,55.22,33.7
118318,125,2,40.86,23.01
118319,91,1,83.96,48.04
118319,184,1,188.4,113.89
118319,108,1,40.31,23.29
118320,7,1,39.01,25.38
118321,34,1,54.95,33.33
118321,189,2,35.57,24.25
118321,19,1,60.25,43.92
118321,112,2,81.83,50.05
118322,26,1,38.33,23.99
118322,158,1,48.39,30.46
118323,131,1,37.42,26.0
118324,110,1,67.34,52.53
118324,59,1,54.15,40.57
118324,148,1,77.42,47.81
118325,92,1,52.58,40.42
118325,153,2,22.33,15.13
118326,197,1,32.62,22.18
118326,67,1,311.66,207.07
118326,118,1,57.27,39.11
118327,174,1,15.57,9.31
118328,181,1,35.34,20.85
118328,125,1,37.49,22.59
118328,51,1,17.9,12.0
118329,2,1,33.54,17.04
118329,113,1,139.85,82.53
118330,10,1,78.13,51.31
118330,177,1,37.25,27.69
118331,111,1,39.9,29.58
118332,16,1,198.92,135.08
118333,35,1,100.08,68.33
118334,88,1,45.06,25.7
118334,71,1,21.02,14.93
118334,193,1,26.33,19.51
118335,56,1,21.81,17.95
118336,173,1,209.44,159.02
118337,44,1,157.7,101.78
118337,86,1,45.35,30.92
118338,60,1,200.22,101.52
118339,2,1,31.59,16.95
118340,42,2,56.43,38.34
118341,146,1,18.83,10.83
118341,100,1,20.46,16.0
118342,6,1,240.87,151.95
118343,124,1,41.35,28.36
118344,8,3,64.71,39.62
118345,32,1,29.18,19.6
118346,79,1,12.9,7.1
118347,181,1,35.62,20.54
118347,80,1,55.33,40.54
118347,128,2,39.19,23.5
118348,93,1,26.68,15.31
118349,116,1,108.75,63.77
118350,65,2,89.36,52.82
118351,188,1,24.15,17.23
118352,160,1,96.38,63.56
118353,112,3,79.94,49.56
118354,155,1,48.22,29.01
118355,151,1,51.56,33.59
118355,47,1,113.63,65.05
118356,134,1,101.95,57.97
118357,24,2,50.37,28.15
118357,153,1,22.77,15.12
118357,121,1,232.86,173.46
118358,161,1,33.22,20.86
118358,65,1,91.7,51.52
118359,130,1,44.12,24.0
118360,3,1,31.93,15.09
118360,184,1,170.3,109.56
118361,179,1,100.53,58.62
118361,59,1,59.71,41.35
118361,45,1,319.79,212.92
118362,152,1,38.97,24.86
118363,86,2,49.57,30.79
118363,191,1,315.84,217.21
118364,100,2,21.29,16.16
118364,81,1,86.75,54.69
118364,120,1,366.5,212.09
118365,10,2,79.54,47.67
118365,42,2,60.62,36.34
118366,52,1,39.5,21.14
118366,36,2,41.64,31.99
118367,154,1,44.83,23.75
118367,28,1,306.85,225.4
118368,35,2,96.18,66.39
118368,143,1,52.2,38.67
118368,116,1,119.17,60.96
118368,31,3,114.8,73.16
118369,49,1,217.46,154.32
118370,121,1,267.82,178.14
118371,153,1,22.6,15.34
118372,76,1,305.16,193.62
118372,32,2,28.61,19.78
118372,144,1,14.18,7.24
118373,31,1,117.99,74.15
118374,118,1,58.99,39.17
118375,129,1,37.18,20.96
118375,135,2,43.57,22.72
118376,156,1,21.78,11.51
118376,159,2,44.15,27.87
118377,34,1,59.36,34.4
118378,121,1,262.04,165.18
118379,15,1,61.82,37.27
118379,65,1,96.47,52.01
118380,20,1,20.37,10.44
118381,166,1,198.91,141.98
118382,7,1,41.33,24.63
118382,13,1,40.96,24.82
118383,82,1,30.01,17.61
118383,127,2,94.41,50.29
118383,3,1,26.56,14.33
118384,11,1,35.21,24.55
118385,80,1,61.07,39.91
118385,110,1,68.04,52.08
118386,112,2,76.72,50.41
118387,114,1,35.09,18.7
118387,150,2,12.07,6.47
118387,77,1,39.42,24.1
118388,88,1,43.41,26.68
118389,2,2,30.26,17.05
118389,17,1,35.55,21.51
118389,25,1,52.51,29.08
118390,155,2,55.43,31.08
118391,169,1,30.29,16.67
118392,138,1,108.86,70.56
118393,140,1,93.96,60.57
118394,135,1,40.62,22.4
118395,45,1,285.43,206.74
118396,88,1,48.2,26.15
118396,2,2,32.1,16.49
118397,36,3,41.22,31.54
118397,40,3,381.87,195.36
118398,2,2,32.92,17.38
118398,187,1,65.13,36.82
118398,24,1,57.95,27.88
118399,63,1,42.74,26.6
118400,90,1,120.11,79.07
118400,180,3,46.0,27.69
118401,87,3,29.59,22.25
118402,40,1,357.92,186.3
118402,162,1,42.59,30.72
118402,2,1,33.69,17.27
118403,40,2,381.11,200.08
118403,48,2,40.07,24.07
118403,113,1,139.47,84.92
118404,39,3,35.3,17.56
118405,106,1,132.26,91.13
118406,71,1,18.53,15.82
118407,136,1,41.0,24.53
118408,122,2,29.36,20.26
118409,136,1,38.7,23.24
118409,147,1,29.04,18.05
118410,29,1,24.71,12.98
118411,67,1,292.65,202.0
118411,120,1,355.35,223.92
118411,166,2,187.5,141.13
118412,128,1,43.57,22.39
118412,80,2,60.17,39.79
118412,146,1,19.44,11.15
118412,130,1,44.5,23.95
118413,152,1,37.78,24.49
118414,120,1,403.04,226.28
118414,161,1,31.46,20.29
118415,46,1,47.51,36.18
118416,171,2,25.77,18.54
118417,187,2,72.0,36.4
118418,185,1,131.52,77.86
118418,161,2,32.73,20.19
118419,196,1,109.74,61.6
118420,49,1,215.44,160.42
118420,59,1,57.23,40.26
118421,58,1,316.14,240.63
118421,110,3,74.33,52.92
118421,70,1,19.84,15.09
118422,166,2,196.72,141.81
118423,17,3,32.75,21.89
118424,54,1,42.29,28.16
118425,58,3,355.56,255.69
118426,84,2,103.48,54.02
118427,43,1,41.32,25.55
118428,123,2,120.76,101.87
118429,147,1,28.33,18.08
118429,101,1,45.66,37.13
118430,153,1,24.64,14.9
118430,146,1,19.79,11.07
118430,48,1,35.25,22.88
118431,54,3,38.29,26.47
118432,62,1,30.72,23.77
118432,5,1,86.11,45.37
118432,130,1,44.36,24.43
118433,3,1,31.16,14.72
118434,130,2,42.28,25.48
118434,112,1,84.89,47.19
118435,103,1,49.57,37.01
118435,5,1,83.71,46.38
118435,14,1,80.24,59.84
118436,44,1,173.2,105.17
118437,122,1,30.92,19.1
118438,109,1,33.05,24.77
118438,166,1,178.46,150.39
118439,86,1,43.4,30.57
118439,106,1,156.69,93.54
118440,196,2,109.67,61.63
118440,4,2,144.33,90.02
118441,141,1,20.58,14.82
118441,66,1,15.09,10.47
118441,196,1,118.52,64.96
118442,15,1,58.82,36.73
118443,147,1,30.56,17.5
118444,28,1,292.16,228.05
118444,152,1,36.75,24.67
118444,104,1,384.37,203.57
118444,99,1,194.99,122.09
118445,41,1,27.89,19.89
118446,38,1,66.37,50.37
118447,168,2,37.95,19.26
118448,125,1,37.47,21.76
118448,183,1,22.19,16.17
118449,157,1,18.96,11.72
118450,22,1,39.09,27.48
118451,111,2,42.01,28.52
118452,77,1,35.62,25.78
118452,60,1,216.64,107.62
118453,164,2,33.83,18.97
118453,79,1,12.99,7.0
118454,103,2,44.8,36.01
118454,88,1,49.47,26.89
118455,111,1,41.67,28.11
118456,50,1,25.5,14.85
118457,20,1,19.19,9.91
118458,122,2,27.08,19.48
118459,42,2,62.18,37.62
118460,22,1,43.56,26.81
118461,111,1,40.45,28.35
118461,76,1,268.14,182.95
118462,96,1,87.79,49.46
118463,176,2,320.01,190.57
118464,124,1,35.94,29.06
118464,15,1,54.49,36.11
118465,187,1,68.21,39.38
118465,159,1,42.11,29.55
118466,47,1,99.3,65.84
118466,25,1,48.35,30.2
118467,77,2,38.45,24.28
118468,100,1,24.03,16.14
118468,59,1,62.43,41.95
118469,139,1,134.61,86.06
118469,45,1,283.1,205.37
118469,134,1,105.28,58.71
118470,75,1,160.9,95.13
118470,101,2,48.1,36.67
118470,56,1,25.13,17.65
118470,61,1,304.79,206.59
118471,143,2,53.46,39.11
118471,42,1,61.18,38.83
118472,26,1,32.61,24.31
118473,73,1,87.36,70.4
118473,151,1,44.97,35.75
118474,132,1,49.07,31.05
118474,11,1,36.45,26.31
118475,188,1,20.65,17.31
118476,171,1,25.55,19.56
118477,85,1,62.07,42.14
118477,200,1,19.22,10.96
118478,34,1,53.82,33.61
118479,47,2,107.6,65.78
118479,76,1,258.47,188.79
118479,181,1,30.5,19.68
118480,141,1,22.26,15.31
118481,20,1,18.32,9.95
118481,75,1,158.26,94.55
118481,104,1,343.29,192.56
118482,167,2,42.09,23.32
118483,29,1,24.78,13.42
118483,10,2,75.93,47.22
118484,110,1,67.48,51.65
118485,154,1,39.72,22.43
118486,128,1,41.14,22.86
118487,6,1,229.14,151.15
118488,108,1,41.95,24.85
118489,26,1,33.31,25.26
118489,6,1,242.29,146.62
118490,103,1,46.31,36.48
118491,28,1,318.25,211.26
118492,134,1,118.83,62.02
118492,145,1,47.62,33.51
118492,118,1,60.89,37.22
118492,81,1,92.57,57.58
118493,148,1,90.85,51.67
118494,69,1,22.4,17.37
118494,110,1,74.47,51.29
118494,87,1,33.66,23.68
118495,46,1,50.35,37.09
118495,200,1,20.48,10.94
118496,7,1,40.41,24.6
118497,102,1,63.26,38.69
118498,85,1,53.73,45.65
118498,14,3,84.36,54.71
118498,109,1,36.95,24.74
118499,96,3,89.31,49.55
118499,148,2,76.36,49.27
118500,105,1,36.2,20.37
118500,117,2,126.53,63.06
118500,129,1,41.85,21.06
118500,173,1,218.78,158.27
118501,4,1,130.62,86.82
118501,112,1,83.6,48.47
118501,66,1,14.7,10.79
118502,76,2,264.44,193.4
118503,26,1,36.5,23.32
118504,180,1,52.74,29.06
118505,68,2,406.42,226.96
118505,184,1,185.6,106.7
118505,42,1,61.28,37.9
118506,139,3,157.62,86.81
118507,199,1,46.98,32.23
118508,82,1,28.41,17.2
118509,157,1,22.37,11.76
118509,59,1,57.15,41.71
118510,12,1,89.85,48.99
118510,29,1,26.23,12.84
118511,63,1,45.45,27.44
118512,192,1,81.55,51.61
118513,186,3,33.21,18.85
118514,150,1,12.23,6.97
118515,80,2,56.89,39.69
118515,132,1,54.96,29.29
118516,49,1,242.38,156.45
118517,79,1,12.57,7.35
118518,70,1,21.18,15.11
118518,105,1,34.31,19.64
118519,136,1,39.09,22.6
118519,5,1,94.9,46.47
118520,68,2,386.28,232.6
118520,44,1,181.41,97.18
118520,110,1,81.66,51.33
118521,119,1,36.56,22.28
118521,88,1,42.8,25.83
118522,133,1,53.7,33.28
118522,11,1,32.31,23.98
118522,78,1,40.69,29.73
118523,173,1,230.84,164.14
118524,40,1,359.43,199.87
118525,57,1,28.09,17.66
118526,77,1,39.4,24.24
118527,39,1,34.06,18.34
118528,52,2,37.62,21.3
118529,37,1,78.18,52.85
118530,103,2,48.7,34.9
118531,73,1,95.97,71.32
118531,49,1,213.17,161.77
118531,148,1,83.68,47.89
118532,8,1,69.08,39.79
118532,33,1,26.3,19.59
118533,97,1,139.82,104.85
118534,96,1,79.04,48.21
118534,3,3,31.82,14.87
118534,186,1,33.45,19.55
118535,23,1,14.55,7.7
118535,172,1,23.95,14.66
118535,110,1,68.46,53.9
118536,143,1,58.18,41.11
118536,138,1,113.36,73.08
118537,87,1,34.4,23.72
118537,47,1,111.25,66.53
118538,156,1,20.77,12.24
118538,88,1,50.91,25.2
118538,8,1,62.66,41.61
118538,193,2,26.6,19.22
118539,118,2,63.01,37.02
118539,62,1,32.31,22.76
118540,160,1,90.71,62.45
118540,56,1,24.89,17.91
118541,45,1,276.5,203.54
118541,152,1,41.79,25.51
118542,11,1,34.95,25.32
118542,190,2,49.65,33.86
118542,127,1,97.34,50.84
118542,115,1,54.65,34.22
118543,169,1,29.06,15.95
118544,26,1,37.0,23.57
118544,84,1,90.32,51.34
118544,58,2,324.66,239.88
118545,52,3,42.54,21.27
118546,158,1,45.98,31.86
118547,192,1,86.84,52.39
118548,111,3,36.74,29.9
118548,185,1,130.05,78.0
118549,38,1,67.66,49.69
118550,121,1,263.69,163.16
118550,24,1,59.03,26.2
118551,175,1,54.67,41.3
118551,178,2,56.26,37.57
118552,40,1,369.53,185.89
118553,154,2,43.84,23.67
118554,104,1,333.34,190.53
118555,87,2,34.97,21.77
118556,89,2,50.47,38.54
118557,169,2,27.34,16.44
118558,187,1,63.45,37.33
118559,130,1,44.72,24.56
118560,15,1,57.78,35.23
118561,59,1,64.88,39.49
118561,145,1,48.63,34.93
118562,12,1,95.63,49.17
118562,65,1,92.51,49.57
118563,69,1,25.19,16.95
118564,13,1,36.97,25.87
118564,160,1,99.46,64.09
118564,31,1,110.48,71.97
118564,39,1,36.5,17.72
118565,163,1,83.44,43.77
118565,16,1,222.84,133.5
118565,34,1,52.13,31.81
118566,41,1,26.61,20.01
118566,58,2,370.94,258.61
118566,137,1,19.79,9.77
118566,164,1,34.01,17.79
118567,26,1,33.08,25.0
118568,7,2,42.15,25.64
118568,110,1,75.13,54.12
118568,186,1,40.11,19.23
118569,178,1,54.33,37.36
118569,144,1,13.59,7.21
118570,168,1,33.56,19.13
118571,111,3,37.9,29.47
118572,2,1,29.89,16.36
118573,79,1,11.96,7.2
118574,176,1,372.72,201.78
118574,159,1,46.2,28.49
118574,1,1,28.02,18.59
118575,81,1,83.6,55.2
118576,156,1,19.59,12.32
118576,57,1,28.64,16.59
118577,134,1,118.47,60.16
118577,87,1,34.58,21.89
118577,137,3,20.49,10.18
118578,129,1,39.21,20.68
118578,24,3,51.63,27.07
118578,178,1,59.55,37.42
118579,90,1,110.47,77.65
118580,176,1,368.5,193.39
118581,179,2,101.41,56.86
118581,33,1,27.29,20.01
118581,63,1,40.57,27.53
118582,188,1,20.86,16.57
118583,10,2,70.39,49.49
118584,116,1,123.51,62.79
118585,197,1,30.11,20.7
118585,62,1,34.0,22.9
118585,60,1,192.41,107.83
118586,100,1,22.58,15.74
118586,69,2,26.6,16.7
118587,120,1,373.12,214.35
118588,94,2,60.78,42.01
118588,134,3,105.5,56.99
118588,198,2,44.61,29.53
118589,151,2,46.0,35.56
118589,51,1,16.62,11.61
118590,180,1,55.42,27.08
118590,114,3,36.38,19.2
118590,10,1,71.42,50.73
118590,30,1,43.45,34.19
118591,155,1,47.21,31.13
118591,44,1,177.19,97.51
118592,36,1,38.61,29.86
118592,101,1,51.53,36.37
118592,145,2,47.12,34.76
118593,162,1,43.71,29.76
118593,89,1,58.61,37.67
118594,93,1,29.63,14.25
118595,199,1,43.55,33.29
118596,82,2,32.85,17.51
118596,111,2,40.51,30.31
118597,149,1,219.32,156.79
118597,171,1,27.34,18.61
118598,71,1,21.41,15.96
118599,152,1,44.43,26.81
118600,159,1,41.33,28.67
118601,35,1,96.84,64.21
118602,171,1,28.77,20.09
118602,49,1,207.8,157.11
118602,74,1,105.27,63.06
118603,84,1,109.46,49.58
118604,62,1,30.52,22.47
118604,45,1,287.42,213.22
118605,33,1,26.43,19.09
118605,16,1,197.66,136.42
118606,116,1,114.83,63.44
118607,54,2,36.79,27.1
118608,21,1,117.15,59.2
118608,190,1,49.79,31.42
118609,45,3,289.36,211.73
118610,7,2,42.13,25.06
118611,121,2,256.69,175.07
118612,66,1,16.01,10.12
118613,121,1,256.19,163.23
118613,164,2,28.37,19.27
118613,22,3,45.32,27.33
118614,108,1,40.32,25.01
118614,67,1,324.06,208.94
118614,187,2,67.94,37.04
118614,134,1,118.88,56.88
118615,14,1,95.78,56.26
118615,152,1,39.13,25.13
118615,41,1,27.59,18.93
118616,183,1,25.78,15.55
118616,47,1,116.69,66.08
118616,9,1,87.48,44.42
118616,171,1,29.14,18.57
118617,112,1,69.76,51.23
118617,119,3,38.46,20.9
118618,141,1,23.34,14.35
118619,117,1,117.67,64.24
118620,77,2,40.99,25.2
118620,38,1,74.27,48.26
118620,40,1,390.46,199.24
118621,56,1,22.89,17.19
118621,102,1,65.25,36.4
118622,7,1,43.08,24.67
118623,28,1,295.23,227.38
118624,125,1,37.31,22.23
118625,171,1,25.56,19.57
118625,112,1,79.51,48.74
118626,130,1,49.19,23.42
118627,160,2,97.9,61.94
118628,139,1,138.87,88.74
118629,62,1,29.06,21.55
118629,94,1,56.01,43.48
118629,31,1,120.11,69.16
118629,176,1,320.62,185.75
118630,117,1,118.25,61.03
118630,162,1,41.46,29.11
118631,145,1,54.75,34.91
118632,84,1,104.34,53.27
118633,133,1,56.2,34.15
118633,95,1,61.78,32.96
118633,173,1,192.54,154.32
118634,195,1,16.08,10.59
118635,34,3,52.45,32.74
118636,150,1,12.88,6.68
118637,8,1,67.21,39.88
118637,128,1,41.99,22.49
118638,118,1,58.29,36.05
118639,3,1,26.6,15.41
118640,154,1,40.24,22.06
118641,189,2,33.31,22.16
